time,X,Y,Z,X,Y,Z
0.1539769,0.5378582,0.6752963,347.006,5.078633,3.703836
0.1554303,0.5380464,0.6755465,346.9817,4.032651,4.115781
0.1554947,0.5380991,0.6760559,346.9467,1.843756,6.280775
0.15523,0.5380656,0.6765499,346.9239,359.828,8.227386
0.1585152,0.538431,0.6773536,346.9084,1.530087,4.91543
0.1593044,0.5386325,0.6784616,346.9052,1.665565,4.67002
0.1599178,0.5387726,0.6789709,346.9019,1.768963,4.42858
0.1599743,0.538897,0.6790246,346.8945,1.808593,4.504849
0.1595588,0.539044,0.6785555,346.9078,1.736053,4.76193
0.1594172,0.539296,0.6786021,346.9012,1.618119,5.21481
0.1591601,0.5394014,0.6786356,346.896,1.486606,5.65325
0.1590774,0.5397341,0.6788251,346.9002,1.323464,6.240459
0.159132,0.5398953,0.6798118,346.8872,1.18541,6.846782
0.1607072,0.5404781,0.6802652,346.921,1.372021,6.191856
0.1612246,0.5409644,0.6801509,346.9109,1.445292,5.905038
0.1604493,0.5412428,0.6802711,346.8908,1.176647,6.83683
0.1600778,0.5415794,0.6804461,346.8921,0.9748776,7.534403
0.1606078,0.5422227,0.6806293,346.905,0.9070241,7.792726
0.1608262,0.5425674,0.6807033,346.8931,0.8532253,8.001451
0.1613288,0.5428687,0.6808152,346.8942,0.8627968,7.946352
0.1633694,0.5432086,0.6808169,346.8805,1.249649,6.559381
0.1667569,0.5443456,0.6799743,346.8954,1.598348,5.372764
0.1660314,0.5464005,0.6712574,346.811,1.638487,5.136439
0.1657629,0.5462688,0.6715623,346.8222,1.686472,4.987295
0.169723,0.5513773,0.6672497,346.7639,1.702931,4.949817
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.169776,0.5518125,0.6668489,346.7734,1.660641,5.072518
0.1416571,0.5169517,0.6929482,352.8696,355.5783,12.16265
0.1439703,0.5194957,0.6916692,348.4673,359.7221,8.835757
0.1418366,0.5181865,0.6928264,348.4166,0.5173382,6.328721
0.1403208,0.5137447,0.6971145,348.4814,1.195812,3.934305
0.152097,0.5261766,0.6888466,348.2792,1.492505,0.513271
0.1485147,0.5208486,0.6927319,347.7211,2.57582,359.6554
0.1505597,0.521004,0.693065,347.6903,2.919454,358.3232
0.1454902,0.5142812,0.6968864,347.2838,3.18893,357.6
0.146112,0.5148579,0.6958776,347.0788,3.323065,357.2131
0.1457894,0.5132122,0.6968343,347.0558,3.425988,356.834
0.1464424,0.5141354,0.6957811,346.973,3.400501,356.9287
0.1462715,0.5142457,0.6953852,346.8931,3.318445,357.1954
0.1440434,0.5123312,0.6969221,346.8953,3.159025,357.7986
0.1438081,0.5133672,0.6960813,346.8525,2.903907,358.6885
0.1430008,0.5136616,0.6958196,346.805,2.614064,359.8094
0.1416855,0.5139214,0.6959388,346.81,2.285949,1.064851
